chemical_composition,casting_temp,cooling_water_temp,casting_speed,entry_temp,emulsion_temp,emulsion_pressure,emulsion_concentration,rod_quench_pressure,UTS,elongation,conductivity,rod_quality
0.9590157251,676.9408174903,27.5363746541,2.9538808073,431.0369098374,27.8977826438,0.5907988236,6.7547017092,5.393907785,132.8586436979,10.6747672297,46.6223422432,1.0
1.0164784021,665.8735715935,59.8462706452,2.6178273091,435.9327116268,63.4074184125,1.7773487381,8.9929779458,5.0448912336,132.1935524018,11.5980373067,47.3392568187,-1.0
1.0456131785,725.0931798706,38.4258701446,2.8474285329,436.6120761998,65.5190422312,0.7369690167,5.9810143005,4.7925660158,134.6127805727,11.044068429,45.5531070923,1.0
0.9736321803,657.4100620314,50.3022725842,1.798482423,401.9499230928,48.7612798091,1.2150974363,5.7701127294,5.8082163238,131.7159066427,10.2848476013,46.3929450757,1.0
1.0768442048,666.0814053912,48.131381031,2.7295085921,402.2757480444,38.6221804279,0.792869676,3.4507453763,2.5424395527,132.7470881249,10.6783953918,46.7231028668,1.0
1.0299709522,678.4467460566,57.6492007989,2.2010489278,415.6729466206,65.6816455381,1.1518589003,4.5430068042,2.4327563688,131.851065528,11.3313260018,45.5573382262,1.0
1.033625713,708.8528977126,21.2372501709,1.9448371857,429.7565766723,77.1831717652,0.6623289427,9.8781588081,2.5491520064,134.7855358795,10.4552094135,46.0447766749,1.0
0.9560532874,709.8734528353,35.5831188799,1.3299017635,421.5456125367,57.7218147342,0.9607440333,3.0881282978,2.6841613408,132.5675384281,10.9096309964,45.9627981977,1.0
1.0441593028,709.7997303085,51.6905414955,2.5963438142,408.8337421921,62.6500555809,1.0092911003,9.5934027886,4.9545555077,135.3450523005,11.2760457848,46.1013922364,1.0
1.0704897724,716.9215960525,25.5963785941,1.1945081939,450.3190733489,55.217016902,0.7279776796,6.2054619212,3.4031223478,135.1404437743,9.9061621701,46.6034403062,-1.0
0.9266953367,690.9605125116,48.6350848624,1.4363556551,483.2127252337,28.5045717904,1.2985923479,5.5949490481,3.8019807528,134.6441314455,11.2975106921,45.4735199743,1.0
1.0702772557,726.4722313731,52.1122707955,2.4092822888,447.3638500336,34.397217289,0.8992124018,9.6843987705,3.6607297638,134.3460005471,11.1486082789,45.5708603298,1.0
1.0840196427,702.2725193737,37.5397436383,1.8713529334,494.0332486616,69.4684994502,0.515372183,3.0749901224,4.9836056132,133.3315806472,10.6903863249,46.1070438175,1.0
1.0954203898,713.6745575651,54.7927032119,2.5079365718,449.8302614175,20.9133521075,1.6268651099,9.9045098687,5.6387102579,134.3380147041,11.1416626082,45.8009566911,1.0
0.9082706952,714.8885084521,53.302587748,1.3759990711,443.327035083,59.9424200276,1.2306777173,9.9314698926,5.5255185541,135.5607822416,11.7451072804,45.9700895703,-1.0
0.9813350332,697.8133814823,23.8766614806,2.4702547476,474.7391041759,22.6427837595,1.9266784062,8.7655444708,3.1835708225,134.2545183103,10.5730642731,45.7374450715,1.0
0.9606376718,704.7376875213,44.4050594175,2.2340113735,474.8857159391,40.0051961766,1.7075156126,3.8368268929,3.9127936488,133.4486289069,11.5321902246,45.3411438243,-1.0
1.0661926607,722.730558365,43.9677850016,2.5773620391,439.9698028807,65.1364220682,1.9297351235,5.6751475605,4.1420761431,134.5499325053,11.489321273,45.4395523917,1.0
1.0374503556,721.7917955977,37.9352196188,2.9977593587,474.5778137198,33.8708891287,0.8445805567,4.6553093658,2.7858408033,134.7352860502,11.5996967239,44.9518364005,-1.0
1.073869795,686.8051262873,38.8597535423,2.5961141935,402.5140275102,77.523201398,0.5106198846,9.9670363359,5.6789958584,132.9723482943,10.699963843,46.3189586595,1.0
0.9214669251,676.1489142979,32.6256732089,2.1184929548,413.7497400616,57.6763967861,1.2023615281,5.0791090901,2.8862322519,132.5513375768,11.242313502,45.9202698515,1.0
0.9631727355,691.3268871079,45.8553957346,2.9580420532,413.5832236653,41.8891147032,1.7750488692,6.7260402129,4.4847446179,132.9734133342,10.3843876816,46.0420751269,1.0
0.9152690095,744.5040947428,42.7275491498,1.5362892672,476.5504275228,45.1296060173,1.1190900117,7.6400219874,2.1774018308,136.1163892769,10.9747193283,45.3331450696,1.0
1.0369226188,723.7857864214,38.2280123515,2.5102839953,452.6078181202,51.7014358623,1.3540013871,6.5113427012,4.0990250554,135.5847200299,11.1732682903,44.9521132142,-1.0
1.0428634379,654.101888989,26.4174277337,2.9990503443,417.6936462999,44.6053739876,1.9155137943,9.9740153636,5.9206963493,132.0120767572,10.0751768321,47.0155756523,-1.0
1.0780763799,670.4979522024,45.7533086147,1.5954045025,478.547941833,52.8369817757,0.5754980628,8.3144278039,4.8966753248,131.8979091724,11.7195973523,46.9722138264,-1.0
1.0906167138,663.6168982307,42.6868159392,2.934732597,424.3490719308,30.1669160504,1.5709896652,3.6157944632,4.5619258572,131.7838877978,10.836602894,47.3505252346,-1.0
0.9465052991,715.6100013819,57.1273592882,2.2259918558,471.983658614,42.927972302,1.917369631,3.8142736767,2.859747215,134.1538318857,11.0335309067,45.9387462027,1.0
1.0954385991,708.9372655364,48.9095797597,2.2662157057,497.5200616329,29.437343001,0.6767237065,4.147629281,3.5283196773,135.2585303175,11.7990648776,45.501206949,-1.0
0.9401249113,666.0669238725,42.4313620587,1.4180317535,403.1481496534,51.9098428352,1.6553404681,6.0851880197,4.0522768847,131.6207623237,10.8978389593,46.8970919497,1.0
0.9747475049,734.9834942393,38.9339939057,2.9867917603,446.7915287053,79.0022712741,1.7160633116,8.47951835,2.4858589997,137.4240111243,11.1346017992,45.7725419029,-1.0
1.0489258914,718.7566411466,49.4984394227,1.9076542778,400.8091524995,36.4934456855,1.5250240629,8.5917676986,2.5570205791,134.941832739,11.4827602354,44.8714009324,-1.0
0.9612268185,672.639484085,22.4088140388,1.6765507682,413.5596367344,62.8898116892,0.7731375945,9.6259793843,4.2980024535,132.8381048796,10.8075642584,46.0808767607,1.0
1.0140113822,664.223792879,27.1436428002,1.1665955263,493.49086545,42.6676832539,0.6776370964,7.2475006872,4.1450638427,133.0544924705,9.6173117463,47.2923055579,-1.0
1.0042286667,661.8342571945,36.3252302974,2.7343558331,452.5417948664,60.0596451204,0.5654289774,5.1040323605,2.1308286418,132.6108369834,11.6235726852,46.9536875191,-1.0
0.9646049677,678.5820710763,38.9558848138,2.8159430911,409.7094491552,36.7105705152,0.6429532017,9.7432615858,5.7076103866,131.8489350321,10.5955446724,46.0185311132,1.0
1.0711417108,680.6016490967,36.5604706175,2.7888302566,473.1500303345,45.1390513716,1.3163137801,9.8594481866,5.1200943513,133.3696813812,10.1376627455,46.0675257108,1.0
0.9879287689,679.9383333699,46.8594793173,2.4401514121,478.8905308055,61.5649919566,0.5821384585,4.227421564,2.9656664597,130.9372448039,10.7820658818,46.1605802053,1.0
0.9547197975,719.4012524663,24.4100062389,2.600065261,465.880511725,74.6668631179,1.2699192663,6.1862668773,4.8570536017,135.8082058771,11.1001049563,45.8899295075,1.0
0.9895632773,745.2698480812,49.3482990916,1.8311219465,414.8464654126,35.8890636078,0.9726594306,4.3055500385,3.3941355963,135.759158709,11.1958169654,44.6392537584,-1.0
0.9983157497,655.915796554,29.9176070004,2.1823028457,434.2992461305,62.054196656,1.203323812,3.379670696,3.4844384367,132.7753365827,10.069380042,46.8341122363,1.0
1.0327284138,676.6579762989,45.4859773826,1.2289593781,444.9792166368,31.743923504,0.566563724,7.2491406509,2.6534369145,132.5613893393,11.44443658,47.2531661179,-1.0
0.9520709959,690.4557216753,26.6829803548,1.6686630835,417.1853746702,28.1349172273,0.8279077691,6.1453009897,4.8928961233,132.9849426448,10.0715897978,46.7756307925,1.0
0.9106536501,701.0465418149,38.5826383484,1.8583263896,474.2270228564,44.5977224695,0.7499082937,9.3779789922,2.8655538519,133.5380696165,10.4433062035,46.1556032319,1.0
1.0308034573,693.9109409923,29.4436153226,1.9014609981,489.8094725126,51.3163249213,1.8188759955,6.9720596843,2.1504690487,133.7347508402,10.5231357763,46.2573584479,1.0
1.0366395488,678.0399085706,23.696919047,2.2077781283,404.9234705892,24.3628460184,0.8942988057,3.6937959393,4.5495103146,133.0500184588,9.7757760963,46.3632965424,-1.0
0.9151473322,679.9654580769,59.4311692291,2.4218784646,483.9309716666,29.4501564863,0.7111203422,3.9193623489,4.9570547401,133.0283197447,10.8382638936,46.8492735576,1.0
1.0064874616,687.4077167121,55.1000211201,2.0722726426,437.8152069629,20.3047986494,1.2730313792,5.9899964377,5.9524021775,133.964911671,11.1243615337,46.8738373839,1.0
1.0373256783,677.8495562382,49.482121965,2.9200360983,439.2908818818,52.3208890324,1.4761796771,7.2814755414,4.5016473923,131.0964731662,11.0765533622,46.3313254299,1.0
0.9028312133,666.0653630802,22.7598651616,1.9164788221,425.8056860913,61.605112929,1.3253299962,9.1001815364,5.3503558777,132.8264637602,10.6173140152,46.4656540867,1.0
0.9449837539,684.948076159,31.4107712074,2.0817840603,424.032845444,27.1946764603,0.6649674899,4.1561813912,5.9819363597,135.4728660325,10.3678648822,46.8707606041,1.0
1.0455511521,670.133528067,25.6531212601,2.033405493,459.3109130651,48.6837953424,0.8792456876,5.2859207887,5.9557208958,133.0978408762,9.9937585894,46.8944972108,-1.0
1.065525574,749.8598228075,44.2547362172,1.0407552121,431.9870780779,78.6351881124,1.164117186,8.1899469979,2.5338725973,135.7865628902,10.9583067595,43.712515552,-1.0
1.0271126937,685.8389070984,56.0719023031,1.3027143419,400.2438765428,52.8728346448,1.1269766497,4.188726421,3.2909026038,132.5339717719,11.4395710079,45.7964098958,1.0
1.0785411936,735.4897578772,28.2596708854,1.6879386327,485.0790979629,21.1616964342,1.8432913419,8.6702417388,3.2853735296,136.8359599562,10.196140747,45.0942260549,1.0
0.9444497415,682.7289054917,58.2111121373,1.1100011228,495.2731968076,76.5695328603,1.9926944721,7.7628237463,5.4166528906,133.4513948942,11.2302653054,45.8575018769,1.0
1.0909160551,664.2447171937,20.5969895178,1.7450109637,426.830154384,65.1794616846,1.3277793193,7.5543362635,4.096763338,132.8699123153,9.8156908275,46.5174561425,-1.0
0.9952114715,699.3783175691,30.6512458103,1.3567581608,479.6650618279,37.6800952329,1.751978809,5.3982879493,2.1002473654,135.5228521146,9.9881421212,46.1558045982,-1.0
1.0739699758,674.1468498696,56.6219502544,1.4403819054,441.0775772941,25.4899120274,1.8609387465,9.9940928704,3.8923032053,132.4774910129,11.1368982879,46.9561662504,1.0
1.0759811892,707.3176853769,31.3817563947,1.1129027718,448.5519822858,41.8882616592,1.8206776283,6.395543729,2.7377443995,134.0384865472,11.1490260235,45.0381806184,1.0
1.0051742803,667.7831154123,36.1873709153,1.1483284097,449.497428825,51.5772151775,1.9276006397,4.4068376443,5.5104641521,131.9275213107,10.9348947415,45.9195421391,1.0
1.0391032112,680.3532262815,58.0730041787,1.250593217,436.7263277301,33.24781457,0.639740725,6.4565495872,2.9562794854,132.1700126004,10.2088361627,46.550328645,1.0
0.9766838289,742.4667740891,38.5304181051,2.9185533077,469.8490078427,29.0913486416,0.500406021,4.8750255194,3.5611217346,135.7422054053,11.0692343904,45.1527953544,1.0
1.0534350061,676.4837803215,40.3413209763,2.7743159866,419.147045792,32.5218156993,0.7464631563,7.3409719881,4.5578399798,133.0178119509,10.6332337458,46.8134338868,1.0
0.994372839,680.4574014178,39.2414016448,2.9948584726,417.4056885339,77.7443555453,0.6866408765,4.6374984005,3.5859809862,131.4620048344,9.9773247458,47.6409515666,-1.0
1.0979470971,743.673336371,20.4279909184,1.2366896088,495.6782793527,77.742311259,1.1300679269,3.7862044188,4.4836425808,138.4177876771,9.9695773463,44.6634180422,-1.0
0.931390611,716.5544837511,22.2110761955,1.7043241391,496.7649468442,28.549041492,1.397210928,4.4239061114,3.464342212,137.7840910631,10.50238471,45.7873343443,-1.0
1.0788803464,686.3092343566,45.5056865512,2.2573996072,469.4404003855,67.9520801879,1.0826152394,4.652196003,3.1478318738,131.5902259139,10.7942384263,46.846109296,1.0
0.9986565816,730.5352286848,37.6540337905,2.0045052101,498.9540865403,70.8914814798,1.1933622917,8.8761843038,2.9277783658,135.8013448561,11.0524836917,45.4664631045,1.0
1.0721739019,708.2385852114,57.2992506626,1.6808139129,486.7586680494,64.8360830968,0.8445189133,9.5349055876,4.640090451,132.6496554827,11.9977922047,46.0445255118,-1.0
1.0910646474,741.8998152322,54.213972773,1.6737559398,411.978625961,31.0760375122,1.9221285297,6.8362797427,5.9199295516,137.0599355848,11.5201711073,44.360418008,-1.0
0.9736000986,741.5624438483,49.9740972945,2.6156052125,493.7805892914,43.9749395734,1.1514350596,4.6749433037,2.2203855187,136.0968361457,10.7983176639,45.1300611187,1.0
0.9627013084,686.2415476201,39.8605175276,2.5771159943,436.2961200368,56.2930183193,1.3276453887,6.6305407384,5.7508526146,133.0141974929,10.8968487733,46.7475828351,1.0
0.9648728846,699.3394200546,54.4140849244,1.0768041487,414.238156918,62.319764325,1.0557783311,4.31742036,3.4453110281,134.6619466933,11.6289353843,46.6879159799,-1.0
0.9871977229,693.6388378241,37.9819930762,1.3892550057,498.786151834,29.0446383815,1.702645851,4.6981237593,2.7863625402,135.4383811507,11.1887279179,46.0505543083,1.0
0.9193571937,716.0721702849,33.5767498995,1.9246434712,474.5650504338,36.3382005287,0.5485901098,3.2693264435,4.148029902,136.0931129386,10.8854903477,46.1204829415,1.0
0.9735087664,721.5840895275,39.9092410601,2.149190212,416.1741343322,52.8287905044,1.5112824982,4.2517658584,2.4880131493,136.1172474793,10.7435798759,46.1357974782,1.0
0.9978441482,672.2410019217,57.0660050969,2.8989471401,469.8447563786,54.9142814158,0.9605037311,4.9526167276,5.2088000729,132.5616576561,11.4393508321,46.8384152942,1.0
0.9255752057,692.6176324935,52.3719272768,1.9219100517,426.8152781799,69.1158997873,0.5893599574,3.6398546495,3.3768905472,133.5159735666,10.7836293355,47.0895814162,-1.0
0.9452814752,735.8035457926,36.1005443024,1.8355865866,492.0458819899,54.8502235145,0.9248099561,6.5634803635,4.6095369453,137.506151202,10.4584214232,46.1607462626,-1.0
0.9066533689,685.3630747698,54.8668528538,1.3999851206,469.0830064358,30.4292408009,0.704803389,7.6691753644,3.1048573506,133.9676590383,10.4937285513,47.0866505592,-1.0
1.067303415,692.6140068365,51.9882825506,2.5120615494,476.2340371503,48.7325854097,1.0349898097,4.2246903555,4.649377236,134.4252681836,11.4099818791,46.5089312598,1.0
1.0615262572,746.1914890403,44.7009638353,2.7035899744,440.9804160011,58.7589126602,1.2656449268,8.7277237633,2.5327867731,135.2411297213,11.306062235,44.3330051732,-1.0
0.9539410531,743.2920001513,34.4138195637,1.6528428625,413.5805705436,73.3331626236,1.5869143722,5.5027784473,4.4170170104,136.7935050646,11.6126302486,45.9530688192,-1.0
0.9675390516,726.6004668235,50.1937259698,2.8722169033,497.5102439939,64.8046687125,1.4951448326,5.4866893539,4.7632341792,133.6618884837,12.1297279673,45.9746629477,-1.0
0.9876336076,736.7063478406,28.5644034315,2.5147662232,457.6300505563,41.4497255849,0.8507901013,4.3939209401,4.7881362233,136.8902598854,10.613554474,46.3415296739,1.0
1.0718142884,703.5442654303,59.9496441547,1.59673376,414.2133377157,75.7455385756,1.9720933732,3.2170870803,2.2672893924,132.0796142727,11.7070374336,45.2819628846,-1.0
1.0115391438,684.1162580212,44.6543081277,1.0574149798,476.800102098,54.3729243091,0.5786400795,5.8577863583,5.4773169561,132.908081443,11.1486757307,46.3143009918,1.0
0.9041880996,736.5257549641,56.6330697937,1.1964607614,413.970700465,48.084784947,1.1257828736,7.048356767,2.8455691629,135.3436203942,12.3139203652,44.9672562596,-1.0
0.934110199,745.5256088126,36.1418145481,1.6290211819,484.8679084468,31.9886416668,1.7864818256,8.0328579608,5.7960240987,136.1859434041,9.7485666865,45.1761570513,-1.0
1.0517495548,718.1634433791,24.8877025699,2.4631176373,496.8204240093,39.9541992574,0.8100822188,9.6775556337,3.966070515,134.8810041155,10.4781902279,46.0743602128,1.0
0.9275343743,676.5781897839,27.1069832622,1.2359410963,496.3381923732,40.4337721263,0.7193882598,4.9459954513,2.511587085,132.280934695,9.5602403204,46.6981219209,-1.0
1.0726571527,650.2213264402,38.3838896591,1.6633050764,445.3671922584,40.0119881282,1.5605594829,5.0127231821,2.0892352563,131.9382650476,10.2215331584,46.8616688123,1.0
1.0930380004,706.1898084494,30.7975724611,1.6160597333,458.4557358881,20.6968959505,0.6621773271,5.7272938016,3.083512973,137.0735303383,10.3222611512,46.4165478579,-1.0
0.9067912287,747.2657545566,31.7479350802,2.6772437756,408.6333129969,77.5467808074,1.3761413106,4.4526519317,3.5656052012,137.6655930634,10.7019802112,45.2775456987,-1.0
0.9532316493,717.1783089579,41.9372222053,2.608601073,498.5569470249,74.8585159057,1.1295111768,5.1157256984,3.503761755,133.8624810886,10.8916923676,46.4679355729,1.0
1.0536089684,713.9119745797,22.4530168356,1.418187549,400.0775619464,37.8948827675,1.448267767,3.0441934486,3.8376366607,133.88851001,10.4954229118,45.5590049337,1.0
0.9706720482,735.9200657166,40.7739042963,2.6131034726,417.7937701374,41.4486229433,0.5194220364,4.9991873111,2.630731774,133.8588217597,10.8293242144,45.66288588,1.0
1.0643185011,661.7234766668,39.7199217738,2.0476011213,437.288030146,35.407805061,1.5201636295,5.3684377176,3.5848398684,132.198644801,11.0848903982,47.5008977227,-1.0
1.0786607962,699.9309013002,38.3805165453,2.7130089073,409.9397418645,41.1211666917,1.1663901693,4.0193218043,2.8452958999,133.669980549,11.2435829383,46.3865075126,1.0
0.9522554408,686.6344556145,41.2467799393,2.8477809368,436.4001771002,68.9177698775,0.6722303689,5.6287388916,5.1857411538,134.2977021115,10.2363102976,46.2416380346,1.0
0.9587152001,655.0633745365,33.7602147735,2.0919207835,444.9757796212,74.1733995468,1.7425703659,7.1585086641,2.3246464872,131.3949593575,10.2516589042,46.6883460971,1.0
1.0747888641,701.6793742664,45.85737632,2.6968104142,469.2435013986,62.4890363251,1.5369711716,4.521567417,3.0987082603,135.1931549865,11.3607497917,46.8780403433,1.0
0.9747588927,731.6400244452,59.7715701518,1.8618720616,468.8590451508,78.3757192105,0.9935816504,8.0315430577,4.1157826445,134.9010640476,11.114758598,46.1282400979,1.0
1.0326054335,652.9968625587,32.8407890976,2.7314583749,406.7900052042,38.8205907852,0.6389685725,9.9764942749,5.0066249714,130.3153435361,10.096358923,47.8196011079,-1.0
0.9680391048,656.0244408413,51.877100994,1.4898776291,473.1742451661,72.9451578239,0.9152163514,7.5489798891,4.7060607113,131.7854821787,11.3905670072,47.28486825,-1.0
1.0704247822,656.6914484432,26.7609609897,1.0737234467,487.6131412079,59.3545316403,0.9116392229,6.841744815,5.6113979107,130.4182783209,10.9009119032,47.4660785422,-1.0
1.0836244353,701.6911787585,23.5204337552,2.530791719,478.5790114767,62.9018580607,1.1462468555,9.3257762122,3.9899863677,134.3759900078,10.3736713921,45.8400800463,1.0
